Liczba zadañ: 50
Liczba przerw: 5
Czas trwania operacji i przerw: 1-20
Liczba instancji: 20

Wielkoœæ populacji: 200
Wspólczynnik mutacji: 0.1
L. kandydatów do turnieju: 70
L. zwyciêzców turnieju: 70
Wspó³czynnik podzia³u: 0.5
Liczba pokoleñ: 100
919;692;24,7
972;736;24,27
868;659;24,07
1015;807;20,49
877;655;25,31
1046;790;24,47
941;702;25,39
944;739;21,71
980;785;19,89
906;673;25,71
860;651;24,3
944;749;20,65
950;709;25,36
943;732;22,37
1000;727;27,3
896;627;30,02
954;720;24,52
899;700;22,13
864;682;21,06
985;778;21,01
