Liczba zadañ: 50
Liczba przerw: 5
Czas trwania operacji i przerw: 1-20
Liczba instancji: 20

Wielkoœæ populacji: 200
Wspólczynnik mutacji: 0.1
L. kandydatów do turnieju: 15
L. zwyciêzców turnieju: 15
Wspó³czynnik podzia³u: 0.5
Liczba pokoleñ: 100
916;695;24,12
974;739;24,12
870;653;24,94
1019;815;20,01
879;655;25,48
1047;783;25,21
935;673;28,02
943;697;26,08
988;750;24,08
907;672;25,9
863;650;24,68
948;715;24,57
961;748;22,16
943;699;25,87
996;759;23,79
899;659;26,69
954;697;26,93
900;665;26,11
866;675;22,05
981;773;21,2
